coreproject,pmid,applid
R01AI019042,1531805,2060852
R01AI025616,1531805,2003443
R01AI025616,9492195,2003443
R24AI025616,9492195,6137139
R24AI025616,9611213,6137139
R01AI025616,9611213,2003443
R24AI025616,1531805,6137139
R01AI025616,7591081,2003443
R01AI019042,7591081,2060852
R01AI027508,7591081,3141761
R22AI026848,10386458,3566979
R21AI026848,10386458,2848267
R01AI026848,10833379,2003490
R01AI026848,10535309,2003490
R21AI026848,10535309,2848267
R22AI026848,10639360,3566979
R01AI026848,10639360,2003490
R01AI026848,8288952,2003490
R21AI026848,8288952,2848267
R22AI026848,9632675,3566979
R01AI026848,9632675,2003490
R21AI026848,9632675,2848267
R01AI026848,1563647,2003490
R01AI026848,1575774,2003490
R22AI026848,1575774,3566979
R01AI026848,1620158,2003490
R22AI026848,8585735,3566979
R21AI026848,8585735,2848267
R01AI026848,8585735,2003490
R01AI026848,8527414,2003490
R22AI026848,7870123,3566979
R21AI026848,7870123,2848267
R22AI026848,8347159,3566979
R21AI026848,1311154,2848267
R01AI026848,9200124,2003490
R21AI026848,8195681,2848267
R01AI026848,8195681,2003490
R21AI026848,11535839,2848267
R21AI026848,9200124,2848267
R22AI026848,8288952,3566979
R01AI026848,8517699,2003490
R21AI026848,8517699,2848267
R21AI026848,9063352,2848267
R01AI026848,9063352,2003490
R21AI026848,1775162,2848267
R22AI026848,10833379,3566979
R01AI026848,10386458,2003490
R21AI026848,10639360,2848267
R22AI026848,8053021,3566979
R01AI026848,7943561,2003490
R01AI026848,7870123,2003490
R22AI026848,8214279,3566979
R21AI026848,8214279,2848267
R22AI026848,1563647,3566979
R22AI026848,1620158,3566979
R21AI026848,2024960,2848267
R22AI026848,2024960,3566979
U01CA037606,8585735,2089404
R01AI026848,11535839,2003490
R22AI026848,8728992,3566979
R01AI032975,8585735,2067923
R22AI026848,8050525,3566979
R21AI026848,8050525,2848267
R21AI026848,8053021,2848267
R21AI026848,8068044,2848267
R22AI026848,8068044,3566979
R22AI010645,8214279,3566931
R22AI026848,10535309,3566979
R21AI026848,8728992,2848267
U01AI035827,8728992,6062259
R01AI026848,8347159,2003490
R01AI029971,7943561,2065345
P01AI015351,7943561,2060209
R21AI026848,1563647,2848267
R21AI026848,1575774,2848267
R21AI026848,1620158,2848267
R22AI026848,1775162,3566979
R01AI026848,1775162,2003490
R01AI026848,10080396,2003490
R22AI026848,10080396,3566979
R56DK092111,8517699,9131852
R21AI026848,8527414,2848267
R21AI026848,10833379,2848267
R01AI032651,11535839,7191601
R01AI026848,2024960,2003490
R21AI026848,8347159,2848267
R01AI026848,8050525,2003490
R01AI026848,8053021,2003490
R01AI026848,8068044,2003490
R22AI026848,8195681,3566979
R01AI026848,8214279,2003490
R01AI010645,8214279,3124764
R22AI026848,8517699,3566979
R01DK092111,8517699,8705505
R22AI026848,8527414,3566979
R01AI026848,8728992,2003490
U01AI035827,9063352,6062259
R22AI026848,9063352,3566979
R21AI026848,10080396,2848267
R01AI026848,7986020,2003490
R22AI026848,7986020,3566979
R21AI026848,7986020,2848267
R22AI026848,7943561,3566979
R01AI026848,1311154,2003490
R22AI026848,1311154,3566979
R22AI018867,8621074,3566941
R22AI027219,8621074,3566982
R01AI027219,8636864,2003497
R01AI018867,7537219,7623940
R01AI027219,8621074,2003497
R01AI018867,8636864,7623940
R22AI018867,7537219,3566941
R22AI027219,8454026,3566982
R01AI018867,8621074,7623940
R22AI027219,8636864,3566982
R01AI027219,9988692,2003497
R22AI027219,9988692,3566982
R01AI027219,8454026,2003497
R22AI018867,8636864,3566941
R22AI027219,10376991,3566982
R01AI027219,10376991,2003497
R01AI027219,10411936,2003497
R15AI039714,10411936,2076746
R22AI027219,10411936,3566982
R01AI027219,10375618,2003497
R22AI027219,10375618,3566982
R01AI027219,7537219,2003497
R22AI027219,7537219,3566982
R29AI040656,9795385,6373587
R01AI036526,9013969,6373411
R01AI027458,9013969,2003509
R01AI036526,8871605,6373411
R29AI033314,9658144,2068303
R01AI027458,7902331,2003509
R01AI027458,1279504,2003509
R01AI027458,1993458,2003509
R29AI027458,1993458,3455008
R29AI027458,1716146,3455008
R01AI027458,8153120,2003509
R29AI027458,8278391,3455008
R01AI027458,8871605,2003509
R29AI027458,2146361,3455008
R29AI027458,8153120,3455008
R29AI027458,1372647,3455008
R29AI027458,1279504,3455008
R01AI033314,9658144,6169748
R01AI027458,8728988,2003509
R01AI027458,7537305,2003509
R01AI027458,8278391,2003509
R29AI027458,9658144,3455008
R29AI027458,9795385,3455008
R29AI027458,8728988,3455008
R29AI027458,8871605,3455008
R01AI027458,8932772,2003509
R29AI027458,8932772,3455008
R01AI027458,2146361,2003509
R01AI027458,1704349,2003509
R01AI027458,9658144,2003509
R01AI027458,9795385,2003509
R29AI027458,9013969,3455008
R29AI027458,7902331,3455008
R29AI027458,7537305,3455008
R01AI027458,1372647,2003509
R01AI027458,1716146,2003509
R29AI027458,1704349,3455008
R35CA053874,8278391,2330789
R35CA056591,9753319,2894931
R01AI027849,9753319,2003552
R01AI027849,12627171,2003552
R37AI027849,9655486,7070573
K08AI001472,9655486,6372581
R01HL041565,1694723,3359361
R37AI027849,1694723,7070573
R01AI027849,14507929,2003552
R01AI046731,14507929,6710616
R01AI027849,8334702,2003552
R37AI027849,1547489,7070573
P30DK043351,16751370,10828797
R37AI027849,16751370,7070573
R01HL088297,16751370,8035417
R01AI046731,16751370,6710616
R01AI027849,8132616,2003552
P50HL054785,11719385,6800437
P30DK043351,10982764,10828797
R37AI027849,19285117,7070573
P30DK040561,19285117,10893520
R01AI027849,19285117,2003552
P30DC005209,19285117,9063500
R37AI027849,8132616,7070573
R01CA035592,1694723,2089001
R01AI027849,1919444,2003552
R37AI027849,1919444,7070573
U01HL066678,12627171,6932727
R01AI046731,12627171,6710616
R01AI027849,1547489,2003552
R01AI027849,11719385,2003552
R01DK043889,11719385,8711427
P30DK040561,16751370,10893520
R01AI027849,16751370,2003552
R01DK043031,9655486,6176511
R01AI027849,9655486,2003552
R01DK046906,10982764,7024519
P30DK043351,19285117,10828797
R01DK043039,10626900,2142719
R01AI027849,10626900,2003552
K08HL072775,16751370,7262574
R37AI027849,8334702,7070573
R37AI027849,1464313,7070573
R01AI027849,1464313,2003552
R01AI027849,7612893,2003552
R01DK043031,1919444,6176511
R01AI027849,1717159,2003552
R01AI027849,1694723,2003552
R01DK043031,1701275,6176511
R37AI027849,1701275,7070573
R01DK043031,9753319,6176511
R37AI027849,9753319,7070573
R37AI027849,11719385,6373158
R01HL052725,11719385,11014981
U01HL066678,11719385,6932727
R37AI027849,15263016,7070573
R01AI027849,15263016,2003552
R01DC003929,19285117,7576807
R01AI062773,19285117,7657373
R01AI046731,19285117,6710616
R37AI027849,14507929,7070573
R37AI027849,12627171,7070573
R37HL052725,11719385,7477082
R01AI046731,15263016,6710616
R37AI027849,10982764,7070573
R01AI027849,10982764,2003552
R37AI027849,10626900,7070573
R37AI027849,7612893,7070573
R37AI027849,1717159,7070573
R01DK043031,1717159,6176511
P01HL036028,1701275,8492123
R01AI027849,1701275,2003552
R01AI029000,7616189,2003589
R21AI029000,7694959,2628752
R22AI029000,7731930,3566991
R21AI029000,7616189,2628752
R21AI029000,9809915,2628752
R21AI029000,10916292,2628752
R21AI029000,10730495,2628752
R21AI029000,10432066,2628752
R01AI029000,9673915,2003589
R01AI029000,10730495,2003589
R21AI029000,12125127,2628752
R22AI029000,12125162,3566991
R21AI029000,8311576,2628752
R22AI029000,9383768,3566991
R22AI029000,9562424,3566991
R21AI029000,9615538,2628752
R21AI029000,9615552,2628752
R01AI029000,8619451,2003589
R21AI029000,8627478,2628752
R01AI029000,8627478,2003589
R21AI029000,8699455,2628752
R21AI029000,8699468,2628752
R01AI029000,1563771,2003589
R22AI029000,1635032,3566991
R22AI029000,1636882,3566991
R01AI029000,1636882,2003589
Z01AI000811,10916292,6669730
N01AI062553,7932602,3595421
R21AI029000,7966184,2628752
R01AI029000,7985743,2003589
R01AI029000,8559585,2003589
R22AI029000,8559585,3566991
R21AI029000,7807087,2628752
R22AI029000,7807087,3566991
R01AI029000,7807087,2003589
R21AI029000,7911282,2628752
R22AI029000,7931901,3566991
R21AI029000,7931901,2628752
R22AI029000,7863850,3566991
R01AI029000,7863850,2003589
R01AI029000,8357079,2003589
R01AI029000,8357087,2003589
R22AI029000,1474388,3566991
S07RR005445,2063960,3515203
R22AI029000,1941915,3566991
S07RR005445,1402862,3515203
R22AI029000,1402862,3566991
R01AI029000,21763778,2003589
R01AI048813,21763778,6654878
R01AI029000,9149666,2003589
R22AI029000,8057320,3566991
R22AI029000,8074258,3566991
R37AI017828,8094460,7151230
R22AI029000,8094460,3566991
R01AI029000,9307662,2003589
R01AI029000,8311576,2003589
R21AI029000,8350080,2628752
R21AI029000,8357079,2628752
R22AI029000,8357079,3566991
R22AI029000,8357087,3566991
R01AI029000,7731930,2003589
R22AI029000,9267407,3566991
R21AI029000,9267407,2628752
R22AI029000,9149666,3566991
R22AI029000,8825500,3566991
R01AI029541,1649456,2065042
R21AI029000,1649456,2628752
R22AI029000,1563771,3566991
S07RR005445,1770513,3515203
R01AI029000,1770513,2003589
R22AI029000,1770515,3566991
P50AI039469,10730495,6170111
R22AI029000,10432066,3566991
R22AI029000,12125127,3566991
R01AI029000,12125162,2003589
R01AI017828,8094460,10404649
R21AI029000,7985743,2628752
R22AI029000,7616189,3566991
R01AI029000,7932602,2003589
R22AI029000,7966184,3566991
R22AI029000,1539757,3566991
R01AI029000,1635032,2003589
R01AI029000,1941915,2003589
R21AI029000,9383768,2628752
R01AI029000,9444756,2003589
R21AI029000,9444756,2628752
R01AI029000,9809915,2003589
R01AI029000,7561179,2003589
R21AI029000,9562424,2628752
R22AI029000,8619452,3566991
R22AI029000,21763778,3566991
R22AI029000,9615552,3566991
R01AI029000,9615552,2003589
U19AI045511,11289661,6922311
R21AI029000,8619452,2628752
R21AI029000,8699456,2628752
R21AI029000,7561179,2628752
R22AI029000,7561179,3566991
R22AI029000,7694959,3566991
R01AI029000,8057320,2003589
R21AI029000,8057320,2628752
R21AI029000,8074258,2628752
R01AI029000,8094460,2003589
R21AI029000,8094460,2628752
R01AI029000,9615538,2003589
P50AI039469,9615538,6170111
R03TW000240,9673915,2291722
R21AI029000,9673915,2628752
R21AI029000,9307662,2628752
R03TW000240,9307662,2291722
R01AI029000,10344652,2003589
R01AI029000,10432066,2003589
R21AI029000,8544063,2628752
R03TW000240,8311576,2291722
R22AI029000,8825503,3566991
R03TW000240,8887217,2291722
R01AI029000,8887217,2003589
R22AI029000,8245934,3566991
R21AI029000,8245934,2628752
R01AI029000,11289661,2003589
U19AI045511,11289662,6922311
R21AI029000,11289662,2628752
R01AI029000,12125127,2003589
U19AI045511,12125162,6922311
R01AI029000,7931901,2003589
R22AI029000,7932602,3566991
R22AI029000,7985743,3566991
R22AI029000,7911282,3566991
R01AI029000,1474388,2003589
R22AI029000,1503188,3566991
R01AI029000,1402862,2003589
R01AI029000,1539757,2003589
R01AI029000,1503188,2003589
R22AI029000,1770513,3566991
R21AI029000,1636882,2628752
R21AI029000,1516673,2628752
R21AI029000,9149666,2628752
R01AI029000,8544063,2003589
R21AI029000,8619451,2628752
R01AI029000,8619452,2003589
R22AI029000,8699456,3566991
R03TW000240,8699468,2291722
R01AI029000,8699468,2003589
R21AI029000,21763778,2628752
R01AI029000,9267407,2003589
R01AI029000,9383768,2003589
R01AI029000,9562424,2003589
R22AI029000,9809915,3566991
U19AI045511,12125127,6922311
R21AI029000,12125162,2628752
R21AI029000,11289661,2628752
R01AI029000,11289662,2003589
R01AI029000,8350080,2003589
R22AI029000,8350080,3566991
R21AI029000,8357087,2628752
R21AI029000,7731930,2628752
R22AI029000,8699455,3566991
R01AI029000,8699455,2003589
R01AI029000,8699456,2003589
R01AI029000,8074258,2003589
R22AI029000,8544063,3566991
R21AI029000,8559585,2628752
R22AI029000,8619451,3566991
R21AI029000,8825500,2628752
R21AI029000,8825503,2628752
R01AI029000,8825500,2003589
R01AI029000,8825503,2003589
R21AI029000,8887217,2628752
R21AI029000,10344652,2628752
R22AI029000,10344652,3566991
R01AI029000,10916292,2003589
R01AI029000,7966184,2003589
R01AI029000,7911282,2003589
R21AI029000,7932602,2628752
R21AI029000,7863850,2628752
R01AI029000,7694959,2003589
R01AI029000,1770515,2003589
R21AI029000,1402862,2628752
N01AI062553,1503188,3595421
R21AI029000,1503188,2628752
R01AI029000,1516673,2003589
R22AI029000,1649456,3566991
R01AI029000,1649456,2003589
R21AI029000,1474388,2628752
R22AI029000,1516673,3566991
R01AI029000,2063960,2003589
R22AI029000,2063960,3566991
R22AI029000,8627478,3566991
R01AI029000,8245934,2003589
R01AI029312,1730495,2003596
R01AI029312,8473332,2003596
R01AI029312,7983575,2003596
R01AI029312,8577246,2003596
R01AI029312,1588969,2003596
R01AI029312,8692992,2003596
R01AI029312,9426132,2003596
R21AI037936,9531300,2441603
R01AI028724,8948325,2390332
R01AI004717,8843293,6372732
R37AI004717,8843293,2057745
R01AI035956,8805658,2429423
R01AI004717,8805658,6372732
U01AI030230,9145840,2003628
R01AI004717,8468479,6372732
R01DA004381,8468479,7271323
U01AI030230,8468479,2003628
R01AI004717,9145840,6372732
R37AI004717,9145840,2057745
U01AI030230,8544050,2003628
U19AI031808,8948325,6027154
R01AI004717,7963536,6372732
R37AI004717,7963536,2057745
R01AI021423,9405193,9519846
R37AI021423,9405193,6631705
R37AI004717,8725996,2057745
U01AI030230,9531300,2003628
R01AI004717,9531300,6372732
R01AI034760,9300060,2886867
U01AI030230,9405193,2003628
U01AI030230,10519259,2003628
R01AI004717,8544050,6372732
R37AI004717,8544050,2057745
R37AI004717,8468479,2057745
U01AI030230,8948325,2003628
U01AI030230,7963536,2003628
U01AI030230,7840776,2003628
R01AI041014,9405193,7995964
U01AI030230,8725996,2003628
R01AI004717,8725996,6372732
R37AI028724,8948325,7341690
U01AI031808,8948325,2066744
U01AI030230,8843293,2003628
R37AI004717,8805658,2057745
U01AI030230,8805658,2003628
R01AI041014,10519259,7995964
P30AI027762,10519259,3101076
R37AI004717,9531300,2057745
U01AI025697,7840776,3546759
U01AI030230,9300060,2003628
R01AI030373,10468131,2003629
R01AI030373,8308115,2003629
R01AI030373,8853737,2003629
R01AI030373,7929773,2003629
R01AI030373,8567919,2003629
R01AI030373,8512694,2003629
R01AI030373,7948519,2003629
R01AI030373,9186150,2003629
R01AI030373,9186154,2003629
R01HS007317,9292586,2236018
R01AI030373,9108949,2003629
R01AI030373,8104511,2003629
R01AI030373,26180808,2003629
R01AI030373,9292586,2003629
R01AI030373,8346008,2003629
R01AI030373,8501328,2003629
R01AI030373,12099743,2003629
R01AI030373,7834402,2003629
R01AI030373,7910236,2003629
R01AI030373,8399860,2003629
R01AI030373,7790424,2003629
R01AI030373,8245545,2003629
R01AI032248,10438062,7208995
R01AI032248,8890246,7208995
R01AI026807,8423079,3140782
R01AI030499,8945586,2003631
R01AI026807,1639510,3140782
R01AI030499,1639510,2003631
R01AI032248,9160528,7208995
R01AI030499,9160528,2003631
R01AI026807,8039906,3140782
R01AI026807,7518628,3140782
R01AI026807,8423104,3140782
R01AI030499,8423104,2003631
R01AI032248,8945586,7208995
R01AI032248,10073724,7208995
R01AI030499,10073724,2003631
R01AI032248,10225927,7208995
R01AI032248,7690394,7208995
R01AI030499,7932361,2003631
R01AI026807,1718870,3140782
R01AI030499,9673271,2003631
R01AI030499,8676884,2003631
R01AI030499,10899900,2003631
R01AI026807,7681045,3140782
R01AI030499,7690394,2003631
R01AI026807,7690394,3140782
R01AI032248,8039906,7208995
R01AI032248,8168974,7208995
R01AI030499,9199438,2003631
R01AI030499,8890246,2003631
R01AI030499,8423079,2003631
R01AI032248,11553566,7208995
R01AI030499,1718870,2003631
R01AI030499,10438062,2003631
R01AI030499,10225836,2003631
R01AI030499,10225927,2003631
R01AI030499,11553566,2003631
R01AI030499,9234798,2003631
R01AI032248,9234798,7208995
R01AI030499,8039906,2003631
R01AI032248,10547436,7208995
R01AI032248,10899900,7208995
R01AI030499,10547436,2003631
R01AI032248,7932361,7208995
R01AI030499,7518628,2003631
R01AI030499,7681045,2003631
R01AI032248,9839564,7208995
R01AI030499,9839564,2003631
R01AI030499,8168974,2003631
R29AI027130,8144929,3454902
R29AI030589,7516493,2003638
R29AI027130,7687586,3454902
R29AI030589,8027549,2003638
R29AI027130,8027549,3454902
R29AI027130,8172331,3454902
R29AI030589,8613353,2003638
R29AI030589,7687586,2003638
R29AI030589,8077664,2003638
R29AI030589,8144929,2003638
R29AI030589,8172331,2003638
U01AI030752,10069886,2065878
U01AI030752,11999000,2065878
U01AI039902,11999000,6450260
N01AI015105,11999000,2809946
U01AI039900,12373264,6169925
U01AI030752,12373264,2065878
U01AI039901,15867869,6449949
U01AI030777,15867869,2065896
U01AI030756,9134876,2003650
U01AI039902,9134876,6450260
U01AI030752,11099600,2065878
U01AI030772,11276131,2065890
U01AI030779,11276131,2065899
U01AI030779,15867869,2065899
U01AI030751,15867869,2065875
U01AI039900,15867869,6169925
U01AI030751,9134876,2065875
U01AI030752,9134876,2065878
U01AI030751,10069886,2065875
U01AI030751,11069823,2065875
U01AI030756,11099600,2003650
U01AI039902,11099600,6450260
U01AI030777,11276131,2065896
U01AI030780,11276131,2065902
U01AI039900,11276131,6169925
U01AI039902,12373264,6450260
U01AI030756,12373264,2003650
U01AI030751,11999000,2065875
U01AI030779,11999000,2065899
U01AI030773,11999000,2065893
U01AI030773,15867869,2065893
U01AI030756,15867869,2003650
U01AI039902,15867869,6450260
U01AI030752,9875834,2065878
U01AI030756,9875834,2003650
U01AI030751,11276131,2065875
U01AI030780,12373264,2065902
U01AI030779,12373264,2065899
N01AI015105,12373264,2809946
U01AI030780,15867869,2065902
U01AI030752,15867869,2065878
U01AI030772,11999000,2065890
U01AI030751,11099600,2065875
U01AI039900,11999000,6169925
U01AI030756,11999000,2003650
U01AI039901,11999000,6449949
U01AI030777,11999000,2065896
U01AI030780,11999000,2065902
U01AI030752,11276131,2065878
U01AI030773,11276131,2065893
U01AI039901,11276131,6449949
U01AI030773,12373264,2065893
U01AI030777,12373264,2065896
U01AI030751,12373264,2065875
N01AI015105,11276131,2809946
U01AI030756,11276131,2003650
U01AI039902,11276131,6450260
N01AI015105,15867869,2809946
U01AI030772,15867869,2065890
U01AI039902,11069823,6450260
U01AI030756,11069823,2003650
U01AI030752,11069823,2065878
U01AI039902,10069886,6450260
U01AI030756,10069886,2003650
U01AI039902,9875834,6450260
U01AI030751,9875834,2065875
R01CA045940,2161942,3189194
R01AI041054,11717191,7575283
R03AG015623,11717191,2632651
R21AI041054,11717191,6630173
P30DK032520,11717191,8077476
R01AI030890,11717191,2003654
R01AI030890,8690903,2003654
R01AI030890,7561040,2003654
R01AI030890,7650383,2003654
R01AI021858,2161942,3132282
R01AI030890,2161942,2003654
R01AI041054,11034423,7575283
R01AI030890,11034423,2003654
P30DK032520,11034423,8077476
R21AI041054,11034423,6630173
R03AG015178,11717191,2500997
T32HD007268,9822345,2195316
T32DK007726,9822345,6617797
R29AI031093,9126965,2003666
R29AI031093,9822345,2003666
R29AI031093,8666782,2003666
R01ES006568,9126965,2155394
R01AI031094,8573582,2003667
R01HL048908,7524655,8449620
R01AI031535,10835268,2003697
R01AI022160,12769840,7586773
R01GM059721,12769840,8054733
R01AI031535,8394844,2003697
R01GM033050,8394844,9276690
R01AI027161,9501261,6647685
S10RR007273,8807827,3521484
R01HL048908,8534906,8449620
R01AI031535,9325096,2003697
R37AI013178,8394844,3568499
R01AI031535,8131735,2003697
R01GM033050,8131735,9276690
R01AI031535,12769840,2003697
R01AI031535,8742730,2003697
R01AI031535,9636143,2003697
R01HL048908,9325096,8449620
R01HL048908,8742730,8449620
